PX,PY,cosP,sinP,dPX,dPY,dcosP,dsinP,P4,P5,P6
-1.0925020217683987,-1.492691511349927,-0.590611646751058,-0.8069559360473182,1.6376330319333783,1.8922268745398831,1.397177046120861,1.3981008053809107,0.0,0.0,0.4
0.5451310101649796,0.3995353631899561,0.8065653993698029,0.5911448693335927,2.445735069217879,-2.0738432110452285,0.06601239084725574,-1.0796200478431204,1.77,0.03,0.0
2.9908660793828585,-1.6743078478552726,0.8725777902170586,-0.48847517850952765,-4.374957895162624,0.427090858625081,-1.6154623044731662,-0.18094441970856107,0.4,0.0,1.56
-1.3840918157797657,-1.2472169892301916,-0.7428845142561075,-0.6694195982180887,2.423717442663389,3.5894927662526133,1.1485713482783082,1.5834317385647272,0.22,1.55,0.0
1.0396256268836233,2.3422757770224214,0.4056868340222008,0.9140121403466386,-0.7958863374252191,-1.7753985538167627,-0.010683588073182204,0.0046675838716219165,0.0,0.0,0.6
0.24373928945840417,0.5668772232056587,0.3950032459490186,0.9186797242182605,-1.0000067844187446,-0.6671853514884803,-1.3863215030938645,-1.0501639934344102,0.0,0.0,1.16
-0.7562674949603403,-0.10030812828282169,-0.991318257144846,-0.1314842692161498,1.5812601373956052,1.167185516094006,1.6030384273625629,0.9225584966744886,0.16,0.78,0.0
0.8249926424352649,1.0668773878111841,0.6117201702177169,0.7910742274583388,2.0889107512001592,-1.163444466392634,0.38773114824930055,-0.8241961539503238,1.51,0.93,0.0
2.913903393635424,-0.09656707858144992,0.9994513184670174,-0.03312192649198502,-0.4464531855287097,1.7464073159247637,-0.16815958880048432,0.588958287472466,1.18,1.46,0.0
2.4674502081067144,1.6498402373433139,0.8312917296665331,0.5558363609804811,-3.5022929467072856,0.29333218814909223,-1.3013438056418751,0.32680232266717746,0.0,1.24,1.26
-1.034842738600571,1.943172425492406,-0.47005207597534193,0.8826386836476585,3.9257954435103573,-2.572585085332489,1.4471621134009982,-1.0953732007388737,1.63,0.55,0.0
2.890952704909786,-0.629412659840083,0.9771100374256563,-0.2127345170912151,-0.9165659183191073,1.8746856001035548,-0.1312909080974628,0.7462042917387546,0.91,1.24,0.0
1.9743867865906788,1.2452729402634717,0.8458191293281935,0.5334697746475395,-2.5752643967940427,0.9891464658969127,-1.105511777819296,0.4322215468003011,0.0,1.27,1.0
-0.6008776102033639,2.2344194061603844,-0.25969264849110263,0.9656913214478406,3.525362931337664,-3.499980610408043,1.1774445979646253,-1.3628453963829326,1.74,0.09,0.0
2.9244853211343003,-1.265561204247659,0.9177519494735228,-0.39715407493509186,-2.09385985305821,2.1271385628938044,-0.22369486943105465,1.117074049406507,0.0,0.47,0.0
0.8306254680760901,0.8615773586461454,0.6940570800424681,0.7199199744714151,-0.5243743268744313,0.7619582875592225,-0.5086938381631292,0.26275009659006876,0.0,1.1,0.65
0.30625114120165875,1.6235356462053678,0.185363241879339,0.9826700710614839,1.8392995635093947,-2.21452399532539,0.7787315613843573,-1.2482283703479773,1.31,0.23,0.0
2.1455507047110536,-0.5909883491200223,0.9640948032636962,-0.2655582992864933,-3.398916198945349,0.43329188920321315,-1.9562724178050623,0.14072408441330972,0.0,0.36,1.38
-1.2533654942342953,-0.1576964599168091,-0.9921776145413662,-0.12483421487318361,-0.5491003558211964,-0.10265254913447766,0.0024487007010267625,-0.018122691600137963,0.0,0.57,1.49
-1.8024658500554918,-0.2603490090512868,-0.9897289138403395,-0.14295690647332157,2.2296359774665095,-1.8068040691913747,1.192099767403195,-0.8363520527567272,1.67,0.0,1.4
0.42717012741101795,-2.0671530782426615,0.20237085356285545,-0.9793089592300488,0.7286038848064025,3.139565149805323,0.5306776954955447,1.6594852780793412,0.38,1.15,0.0
1.1557740122174205,1.0724120715626615,0.7330485490584001,0.6801763188492924,-3.47836728194524,-1.7790543995649268,-1.6897492604769693,-0.9712497610785749,0.0,0.11,1.65
-2.3225932697278195,-0.7066423280022652,-0.9567007114185693,-0.29107344222928244,5.216571853359807,0.18808826309462778,1.9410238030114966,0.11469869529270549,1.63,0.86,0.0
2.8939785836319873,-0.5185540649076374,0.9843230915929273,-0.17637474693657695,-4.831621416427177,2.473867947100222,-1.6882128965297793,0.8866839349004949,0.0,1.47,1.59
-1.9376428327951902,1.9553138821925846,-0.7038898049368519,0.710309187963918,3.9642806844108804,-1.8135587783138853,1.7014525267144267,-0.6405337186375346,1.23,0.92,0.0
2.0266378516156904,0.14175510387869916,0.9975627217775748,0.06977546932638332,-0.12934111589465824,-2.421186474494736,-0.35782206877415534,-0.8383663207517424,1.8,0.0,1.12
1.8972967357210322,-2.2794313706160367,0.6397406530034194,-0.7685908514253591,-4.16465394282519,4.491513070945759,-1.3555185162638757,1.466918890720858,0.0,1.64,1.64
-2.267357207104158,2.212081700329722,-0.7157778632604561,0.6983280392954988,4.2092462096951255,0.04483025367486837,1.3679995135020804,0.05970027083288443,1.22,1.76,0.0
1.9418890025909676,2.2569119540045905,0.6522216502416243,0.7580283101283832,-2.654983512755876,-1.2632127288978738,-1.2352500704312683,0.054423449209466845,0.0,0.66,1.03
-0.7130945101649083,0.9936992251067166,-0.5830284201896441,0.8124517593378501,-0.4379611519130798,-1.2704066069468778,-0.38927178364043036,-1.0461873228107539,0.0,0.0,1.22
-1.1510556620779882,-0.2767073818401612,-0.9723002038300744,-0.23373556347290372,1.051000909471852,3.0329236528187113,0.9360226109697461,1.2330773149554786,0.0,1.45,0.69
-0.10005475260613612,2.75621627097855,-0.03627759286032824,0.9993417514825748,-0.2510410901022413,-2.3237541267486552,-0.5940125856807247,-0.22298211134490786,0.0,0.0,0.91
-0.3510958427083774,0.4324621442298946,-0.630290178541053,0.7763596401376669,0.7244322427741979,0.31327703061197487,1.0779515156850685,0.11784353992066421,0.0,0.12,0.46
0.37333640006582053,0.7457391748418695,0.44766133714401546,0.8942031800583311,2.821734900190743,0.044332001082696304,0.5230996954860238,-0.65415523166664,1.55,1.27,0.0
3.1950713002565636,0.7900711759245658,0.9707610326300392,0.24004794839169108,-2.8807687224523084,-1.691447316258766,-0.6415111836999977,-1.184290786320338,1.16,0.0,1.21
0.3143025778042552,-0.9013761403342001,0.3292498489300415,-0.9442428379286468,0.20600341256856436,0.3041230910803835,0.32761549485937447,0.19023493337564257,0.92,0.0,0.81
0.5203059903728195,-0.5972530492538166,0.656865343789416,-0.7540079045530043,0.9821413867442779,0.04224067681803789,0.2811778515133001,0.40748955908444107,1.03,0.0,0.0
1.5024473771170974,-0.5550123724357787,0.9380431953027161,-0.3465183454685632,-0.9548543268474015,-0.8615482530749548,-0.5774803307678306,-0.5862165690266528,1.14,0.0,1.03
0.547593050269696,-1.4165606255107335,0.3605628645348855,-0.932734914495216,0.55993191561364,2.610945427745518,0.31937818877895796,1.6660016899722323,0.57,0.82,0.0
1.107524965883336,1.194384802234785,0.6799410533138435,0.7332667754770164,-1.599408920521379,-1.1965669255374145,-1.6799312132740152,-0.7377029881444026,0.2,0.0,1.04
